playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,nextSeason
Andrea Favilli,/andrea-favilli/profil/spieler/340151,22,CF,Italy,1400000,7000000,Juventus FC,/juventus-turin/startseite/verein/506,Genoa CFC,/genua-cfc/startseite/verein/252,out,2019,-5600000,26.0,1.91,right,ITA-Serie A,Genoa,Andrea Favilli,ITA,"FW,DF",21.0,1997.0,1.9,36.0,48.0,75.0,507.0,51.0,22.0,26.0,84.6,9.0,13.0,69.2,2.0,2.0,100.0,2,0.7,0.2,1.3,3.0,2.0,0.0,0.0,3.0,2019
Pedro Neto,/pedro-neto/profil/spieler/487465,19,RW,Portugal,28000000,11000000,SC Braga,/sc-braga/startseite/verein/1075,SS Lazio,/lazio-rom/startseite/verein/398,in,2019,17000000,23.0,1.72,left,ITA-Serie A,Lazio,Pedro Neto,POR,"FW,DF",18.0,2000.0,0.5,21.0,25.0,84.0,235.0,23.0,17.0,17.0,100.0,3.0,5.0,60.0,0.0,2.0,0.0,0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,1.0,2019
Pedro Neto,/pedro-neto/profil/spieler/487465,19,RW,Portugal,28000000,17900000,SS Lazio,/lazio-rom/startseite/verein/398,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2019,10100000,23.0,1.72,left,ITA-Serie A,Lazio,Pedro Neto,POR,"FW,DF",18.0,2000.0,0.5,21.0,25.0,84.0,235.0,23.0,17.0,17.0,100.0,3.0,5.0,60.0,0.0,2.0,0.0,0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,1.0,2019
Bruno Jordão,/bruno-jordao/profil/spieler/415646,20,CM,Portugal,1300000,5300000,SC Braga,/sc-braga/startseite/verein/1075,SS Lazio,/lazio-rom/startseite/verein/398,in,2019,-4000000,24.0,1.8,right,ITA-Serie A,Lazio,Bruno Jordão,POR,"MF,DF",19.0,1998.0,1.0,36.0,43.0,83.7,449.0,44.0,20.0,25.0,80.0,10.0,12.0,83.3,2.0,2.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019
Bruno Jordão,/bruno-jordao/profil/spieler/415646,20,CM,Portugal,1300000,8900000,SS Lazio,/lazio-rom/startseite/verein/398,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2019,-7600000,24.0,1.8,right,ITA-Serie A,Lazio,Bruno Jordão,POR,"MF,DF",19.0,1998.0,1.0,36.0,43.0,83.7,449.0,44.0,20.0,25.0,80.0,10.0,12.0,83.3,2.0,2.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019
Jony,/jony/profil/spieler/228761,28,LW,Spain,500000,1450000,Málaga CF,/fc-malaga/startseite/verein/1084,SS Lazio,/lazio-rom/startseite/verein/398,in,2019,-950000,31.0,1.79,left,ESP-La Liga,Alavés,Jony,ESP,"MF,FW",27.0,1991.0,33.0,657.0,1192.0,55.1,13032.0,5515.0,283.0,373.0,75.9,215.0,342.0,62.9,140.0,387.0,36.2,11,9.6,7.7,1.4,85.0,49.0,60.0,40.0,76.0,2019
Sofian Kiyine,/sofian-kiyine/profil/spieler/393804,21,LM,Morocco,500000,1000000,Chievo Verona,/chievo-verona/startseite/verein/862,SS Lazio,/lazio-rom/startseite/verein/398,in,2019,-500000,25.0,1.82,right,ITA-Serie A,Chievo,Sofian Kiyine,MAR,"MF,DF",20.0,1997.0,9.1,281.0,373.0,75.3,4929.0,1446.0,149.0,172.0,86.6,91.0,119.0,76.5,34.0,60.0,56.7,1,0.9,1.2,0.1,9.0,22.0,13.0,6.0,40.0,2019
Luca Rossettini,/luca-rossettini/profil/spieler/60128,34,CB,Italy,0,500000,Genoa CFC,/genua-cfc/startseite/verein/252,US Lecce,/us-lecce/startseite/verein/1005,in,2019,-500000,38.0,1.87,right,ITA-Serie A,Chievo,Luca Rossettini,ITA,DF,33.0,1985.0,20.3,687.0,811.0,84.7,14698.0,5418.0,169.0,184.0,91.8,405.0,452.0,89.6,105.0,157.0,66.9,0,0.3,0.2,-0.3,1.0,21.0,2.0,0.0,30.0,2019
Franck Kessié,/franck-kessie/profil/spieler/294808,22,CM,Cote d'Ivoire,25000000,32000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,AC Milan,/ac-mailand/startseite/verein/5,in,2019,-7000000,26.0,1.83,right,ITA-Serie A,Milan,Franck Kessié,CIV,MF,21.0,1996.0,33.5,1484.0,1733.0,85.6,23158.0,5873.0,821.0,887.0,92.6,545.0,617.0,88.3,85.0,142.0,59.9,2,2.3,2.9,-0.3,43.0,136.0,34.0,4.0,191.0,2019
Rafael Leão,/rafael-leao/profil/spieler/357164,20,LW,Portugal,90000000,29500000,LOSC Lille,/losc-lille/startseite/verein/1082,AC Milan,/ac-mailand/startseite/verein/5,in,2019,60500000,24.0,1.88,right,FRA-Ligue 1,Lille,Rafael Leão,POR,FW,19.0,1999.0,14.3,177.0,252.0,70.2,2567.0,361.0,105.0,135.0,77.8,53.0,73.0,72.6,11.0,15.0,73.3,3,1.7,1.1,1.3,13.0,9.0,7.0,1.0,17.0,2019
Theo Hernández,/theo-hernandez/profil/spieler/339808,21,LB,France,60000000,22800000,Real Madrid,/real-madrid/startseite/verein/418,AC Milan,/ac-mailand/startseite/verein/5,in,2019,37200000,25.0,1.84,left,ESP-La Liga,Real Sociedad,Theo Hernández,FRA,DF,20.0,1997.0,22.0,937.0,1167.0,80.3,13917.0,4109.0,541.0,606.0,89.3,333.0,398.0,83.7,38.0,88.0,43.2,2,1.8,1.7,0.2,18.0,44.0,17.0,8.0,72.0,2019
Ismaël Bennacer,/ismael-bennacer/profil/spieler/351816,21,DM,Algeria,40000000,17200000,Empoli FC ,/fc-empoli/startseite/verein/749,AC Milan,/ac-mailand/startseite/verein/5,in,2019,22800000,25.0,1.75,left,ITA-Serie A,Empoli,Ismaël Bennacer,ALG,MF,20.0,1997.0,32.9,1666.0,1989.0,83.8,30690.0,9263.0,695.0,774.0,89.8,705.0,808.0,87.3,222.0,319.0,69.6,5,3.1,2.4,1.9,32.0,169.0,21.0,1.0,199.0,2019
Patrick Cutrone,/patrick-cutrone/profil/spieler/265078,21,CF,Italy,2500000,18000000,AC Milan,/ac-mailand/startseite/verein/5,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2019,-15500000,25.0,1.83,right,ITA-Serie A,Milan,Patrick Cutrone,ITA,FW,20.0,1998.0,16.2,241.0,335.0,71.9,2977.0,541.0,166.0,208.0,79.8,55.0,77.0,71.4,7.0,16.0,43.8,2,1.6,0.9,0.4,21.0,14.0,4.0,1.0,13.0,2019
Stanislav Lobotka,/stanislav-lobotka/profil/spieler/192735,25,DM,Slovakia,40000000,21000000,Celta de Vigo,/celta-vigo/startseite/verein/940,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,19000000,28.0,1.7,both,ESP-La Liga,Celta Vigo,Stanislav Lobotka,SVK,MF,23.0,1994.0,27.7,1257.0,1418.0,88.6,20195.0,5158.0,648.0,712.0,91.0,473.0,511.0,92.6,100.0,128.0,78.1,1,0.9,1.3,0.1,18.0,89.0,12.0,2.0,118.0,2019
Diego Demme,/diego-demme/profil/spieler/82070,28,DM,Germany,3000000,10250000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,-7250000,31.0,1.7,right,GER-Bundesliga,RB Leipzig,Diego Demme,GER,MF,26.0,1991.0,22.8,1214.0,1531.0,79.3,18665.0,6376.0,647.0,722.0,89.6,401.0,505.0,79.4,96.0,175.0,54.9,2,2.7,2.6,-0.7,26.0,135.0,25.0,4.0,182.0,2019
Giovanni Di Lorenzo,/giovanni-di-lorenzo/profil/spieler/169880,25,RB,Italy,25000000,9800000,Empoli FC ,/fc-empoli/startseite/verein/749,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,15200000,29.0,1.83,right,ITA-Serie A,Empoli,Giovanni Di Lorenzo,ITA,"DF,FW",24.0,1993.0,37.0,1681.0,2186.0,76.9,25450.0,10834.0,941.0,1055.0,89.2,574.0,748.0,76.7,106.0,218.0,48.6,3,5.3,5.9,-2.3,39.0,151.0,71.0,14.0,241.0,2019
David Ospina,/david-ospina/profil/spieler/73396,30,GK,Colombia,3000000,3500000,Arsenal FC,/fc-arsenal/startseite/verein/11,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2019,-500000,34.0,1.83,right,ITA-Serie A,Napoli,David Ospina,COL,GK,29.0,1988.0,16.2,358.0,463.0,77.3,9355.0,6466.0,51.0,51.0,100.0,193.0,196.0,98.5,111.0,212.0,52.4,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2019
Carlos Vinícius,/carlos-vinicius/profil/spieler/525287,24,CF,Brazil,6000000,17000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,SL Benfica,/benfica-lissabon/startseite/verein/294,out,2019,-11000000,28.0,1.9,left,FRA-Ligue 1,Monaco,Carlos Vinícius,BRA,"FW,MF",23.0,1995.0,5.8,55.0,100.0,55.0,591.0,175.0,42.0,62.0,67.7,5.0,20.0,25.0,2.0,3.0,66.7,1,0.9,0.5,0.1,7.0,5.0,2.0,0.0,9.0,2019
Raúl Albiol,/raul-albiol/profil/spieler/15452,33,CB,Spain,2500000,4000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2019,-1500000,37.0,1.9,right,ITA-Serie A,Napoli,Raúl Albiol,ESP,DF,32.0,1985.0,19.0,1009.0,1131.0,89.2,22510.0,7869.0,250.0,260.0,96.2,545.0,591.0,92.2,205.0,258.0,79.5,0,0.4,0.7,-0.4,5.0,68.0,3.0,2.0,81.0,2019
Mattia Sprocati,/mattia-sprocati/profil/spieler/199274,26,RW,Italy,150000,3000000,SS Lazio,/lazio-rom/startseite/verein/398,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2019,-2850000,30.0,1.78,both,ITA-Serie A,Parma,Mattia Sprocati,ITA,"FW,MF",25.0,1993.0,7.2,146.0,216.0,67.6,2011.0,780.0,88.0,104.0,84.6,45.0,69.0,65.2,6.0,22.0,27.3,0,0.8,0.6,-0.8,11.0,13.0,9.0,1.0,26.0,2019
Matteo Darmian,/matteo-darmian/profil/spieler/54906,29,RB,Italy,4000000,2480000,Manchester United,/manchester-united/startseite/verein/985,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2019,1520000,33.0,1.83,right,ENG-Premier League,Manchester Utd,Matteo Darmian,ITA,DF,28.0,1989.0,4.9,180.0,212.0,84.9,2661.0,1189.0,107.0,110.0,97.3,57.0,68.0,83.8,9.0,20.0,45.0,0,0.1,0.3,-0.1,2.0,15.0,2.0,1.0,20.0,2019
Vincent Laurini,/vincent-laurini/profil/spieler/94936,30,RB,France,150000,440000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2019,-290000,34.0,1.73,right,ITA-Serie A,Fiorentina,Vincent Laurini,FRA,DF,29.0,1989.0,10.2,448.0,582.0,77.0,8135.0,3511.0,187.0,206.0,90.8,195.0,246.0,79.3,51.0,96.0,53.1,0,0.5,0.6,-0.5,7.0,51.0,15.0,10.0,60.0,2019
Fabio Ceravolo,/fabio-ceravolo/profil/spieler/35743,32,CF,Italy,150000,1290000,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,US Cremonese,/us-cremonese/startseite/verein/2239,out,2019,-1140000,36.0,1.8,right,ITA-Serie A,Parma,Fabio Ceravolo,ITA,FW,31.0,1987.0,13.2,189.0,264.0,71.6,2316.0,415.0,131.0,166.0,78.9,35.0,56.0,62.5,6.0,11.0,54.5,0,0.5,0.3,-0.5,10.0,14.0,2.0,0.0,17.0,2019
Antonio Di Gaudio,/antonio-di-gaudio/profil/spieler/165722,29,LW,Italy,175000,400000,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,Hellas Verona,/hellas-verona/startseite/verein/276,out,2019,-225000,33.0,1.69,right,ITA-Serie A,Parma,Antonio Di Gaudio,ITA,FW,28.0,1989.0,7.8,67.0,118.0,56.8,741.0,239.0,44.0,65.0,67.7,17.0,26.0,65.4,0.0,3.0,0.0,1,0.3,0.2,0.7,4.0,4.0,2.0,0.0,8.0,2019
Leonardo Spinazzola,/leonardo-spinazzola/profil/spieler/118689,26,LB,Italy,10000000,29500000,Juventus FC,/juventus-turin/startseite/verein/506,AS Roma,/as-rom/startseite/verein/12,in,2019,-19500000,30.0,1.86,right,ITA-Serie A,Juventus,Leonardo Spinazzola,ITA,DF,25.0,1993.0,6.7,296.0,371.0,79.8,4771.0,1320.0,153.0,178.0,86.0,114.0,131.0,87.0,19.0,40.0,47.5,1,0.8,0.8,0.2,8.0,20.0,15.0,5.0,33.0,2019
Pau López,/pau-lopez/profil/spieler/286415,24,GK,Spain,14000000,23500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,AS Roma,/as-rom/startseite/verein/12,in,2019,-9500000,28.0,1.89,left,ESP-La Liga,Betis,Pau López,ESP,GK,23.0,1994.0,33.0,1015.0,1248.0,81.3,24142.0,16870.0,234.0,236.0,99.2,537.0,548.0,98.0,243.0,457.0,53.2,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2019
Bryan Cristante,/bryan-cristante/profil/spieler/199248,24,DM,Italy,20000000,22000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,AS Roma,/as-rom/startseite/verein/12,in,2019,-2000000,28.0,1.86,right,ITA-Serie A,Roma,Bryan Cristante,ITA,MF,23.0,1995.0,26.9,1072.0,1330.0,80.6,18035.0,5844.0,536.0,619.0,86.6,386.0,455.0,84.8,111.0,168.0,66.1,3,2.4,1.6,0.6,28.0,145.0,18.0,3.0,182.0,2019
Amadou Diawara,/amadou-diawara/profil/spieler/355501,21,DM,Guinea,2200000,21000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,AS Roma,/as-rom/startseite/verein/12,in,2019,-18800000,25.0,1.83,right,ITA-Serie A,Napoli,Amadou Diawara,GUI,MF,21.0,1997.0,7.3,504.0,545.0,92.5,8769.0,1914.0,239.0,253.0,94.5,197.0,202.0,97.5,58.0,70.0,82.9,0,0.2,0.2,-0.2,5.0,51.0,2.0,0.0,40.0,2019
Luca Pellegrini,/luca-pellegrini/profil/spieler/346567,20,LB,Italy,7000000,22000000,AS Roma,/as-rom/startseite/verein/12,Juventus FC,/juventus-turin/startseite/verein/506,out,2019,-15000000,24.0,1.78,left,ITA-Serie A,Cagliari,Luca Pellegrini,ITA,DF,19.0,1999.0,10.4,328.0,509.0,64.4,5470.0,2203.0,144.0,172.0,83.7,127.0,183.0,69.4,31.0,86.0,36.0,1,0.9,1.5,0.1,10.0,15.0,13.0,8.0,25.0,2019
Luca Pellegrini,/luca-pellegrini/profil/spieler/346567,20,LB,Italy,7000000,22000000,AS Roma,/as-rom/startseite/verein/12,Juventus FC,/juventus-turin/startseite/verein/506,out,2019,-15000000,24.0,1.78,left,ITA-Serie A,Roma,Luca Pellegrini,ITA,DF,19.0,1999.0,1.8,104.0,130.0,80.0,1771.0,684.0,50.0,58.0,86.2,40.0,48.0,83.3,12.0,18.0,66.7,1,0.4,0.1,0.6,1.0,10.0,3.0,1.0,12.0,2019
Stephan El Shaarawy,/stephan-el-shaarawy/profil/spieler/94529,26,LW,Italy,5000000,16000000,AS Roma,/as-rom/startseite/verein/12,Shanghai Greenland Shenhua,/shanghai-shenhua/startseite/verein/3183,out,2019,-11000000,30.0,1.78,right,ITA-Serie A,Roma,Stephan El Shaarawy,ITA,"FW,MF",25.0,1992.0,23.4,691.0,866.0,79.8,10742.0,2328.0,395.0,457.0,86.4,212.0,263.0,80.6,56.0,85.0,65.9,3,5.0,4.5,-2.0,37.0,40.0,37.0,7.0,96.0,2019
Gerson,/gerson/profil/spieler/341705,22,CM,Brazil,16000000,13000000,AS Roma,/as-rom/startseite/verein/12,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,out,2019,3000000,26.0,1.84,left,ITA-Serie A,Fiorentina,Gerson,BRA,"MF,FW",21.0,1997.0,27.0,932.0,1143.0,81.5,15827.0,3918.0,446.0,513.0,86.9,364.0,423.0,86.1,85.0,137.0,62.0,3,2.7,1.7,0.3,37.0,121.0,26.0,2.0,150.0,2019
Daniele Verde,/daniele-verde/profil/spieler/256361,23,RW,Italy,3000000,700000,AS Roma,/as-rom/startseite/verein/12,AEK Athens,/aek-athen/startseite/verein/2441,out,2019,2300000,27.0,1.68,left,ESP-La Liga,Valladolid,Daniele Verde,ITA,"MF,FW",22.0,1996.0,7.3,206.0,315.0,65.4,3270.0,1053.0,117.0,128.0,91.4,61.0,99.0,61.6,19.0,55.0,34.5,0,1.4,1.6,-1.4,12.0,15.0,8.0,3.0,23.0,2019
Emil Audero,/emil-audero/profil/spieler/256339,22,GK,Italy,6000000,20000000,Juventus FC,/juventus-turin/startseite/verein/506,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-14000000,26.0,1.92,right,ITA-Serie A,Sampdoria,Emil Audero,ITA,GK,21.0,1997.0,36.0,868.0,1161.0,74.8,21390.0,14960.0,207.0,208.0,99.5,437.0,443.0,98.6,220.0,500.0,44.0,0,0.1,0.0,-0.1,2.0,1.0,0.0,0.0,0.0,2019
Jeison Murillo,/jeison-murillo/profil/spieler/131102,27,CB,Colombia,1000000,13300000,Valencia CF,/fc-valencia/startseite/verein/1049,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-12300000,31.0,1.82,right,ESP-La Liga,Barcelona,Jeison Murillo,COL,DF,26.0,1992.0,1.3,116.0,126.0,92.1,2557.0,884.0,30.0,30.0,100.0,64.0,68.0,94.1,20.0,24.0,83.3,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,13.0,2019
Jeison Murillo,/jeison-murillo/profil/spieler/131102,27,CB,Colombia,1000000,13300000,Valencia CF,/fc-valencia/startseite/verein/1049,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-12300000,31.0,1.82,right,ESP-La Liga,Valencia,Jeison Murillo,COL,DF,26.0,1992.0,1.0,16.0,17.0,94.1,318.0,191.0,2.0,3.0,66.7,12.0,12.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2019
Fabio Depaoli,/fabio-depaoli/profil/spieler/324282,22,RB,Italy,3000000,4500000,Chievo Verona,/chievo-verona/startseite/verein/862,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-1500000,26.0,1.82,right,ITA-Serie A,Chievo,Fabio Depaoli,ITA,DF,21.0,1997.0,27.4,868.0,1208.0,71.9,15220.0,6761.0,398.0,465.0,85.6,373.0,497.0,75.1,84.0,176.0,47.7,4,3.7,2.0,0.3,32.0,55.0,40.0,20.0,97.0,2019
Alex Ferrari,/alex-ferrari/profil/spieler/197491,25,CB,Italy,1000000,3600000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-2600000,29.0,1.91,right,ITA-Serie A,Sampdoria,Alex Ferrari,ITA,DF,24.0,1994.0,6.0,281.0,320.0,87.8,5570.0,2016.0,81.0,95.0,85.3,168.0,173.0,97.1,31.0,47.0,66.0,0,0.0,0.1,0.0,0.0,13.0,1.0,1.0,13.0,2019
Mehdi Léris,/mehdi-leris/profil/spieler/348601,21,RM,Algeria,2500000,3100000,Chievo Verona,/chievo-verona/startseite/verein/862,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,in,2019,-600000,25.0,1.86,right,ITA-Serie A,Chievo,Mehdi Léris,ALG,"MF,DF",20.0,1998.0,17.9,557.0,746.0,74.7,8551.0,2767.0,286.0,332.0,86.1,182.0,238.0,76.5,46.0,94.0,48.9,2,0.9,0.8,1.1,18.0,45.0,13.0,7.0,66.0,2019
Joachim Andersen,/joachim-andersen/profil/spieler/260827,23,CB,Denmark,30000000,24000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2019,6000000,27.0,1.92,right,ITA-Serie A,Sampdoria,Joachim Andersen,DEN,DF,22.0,1996.0,32.0,1804.0,2036.0,88.6,36128.0,13003.0,598.0,644.0,92.9,937.0,1000.0,93.7,254.0,359.0,70.8,1,0.7,0.5,0.3,8.0,139.0,5.0,0.0,154.0,2019
Dennis Praet,/dennis-praet/profil/spieler/129588,25,CM,Belgium,7000000,19200000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Leicester City,/leicester-city/startseite/verein/1003,out,2019,-12200000,29.0,1.81,right,ITA-Serie A,Sampdoria,Dennis Praet,BEL,MF,24.0,1994.0,32.1,1556.0,1868.0,83.3,23139.0,6816.0,905.0,1000.0,90.5,484.0,567.0,85.4,104.0,175.0,59.4,3,5.0,4.4,-2.0,37.0,157.0,40.0,11.0,183.0,2019
Duván Zapata,/duvan-zapata/profil/spieler/73794,28,CF,Colombia,8000000,12000000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2019,-4000000,32.0,1.89,right,ITA-Serie A,Atalanta,Duván Zapata,COL,FW,27.0,1991.0,32.2,560.0,737.0,76.0,7528.0,1228.0,338.0,411.0,82.2,148.0,190.0,77.9,28.0,41.0,68.3,7,9.5,5.5,-2.5,64.0,20.0,34.0,3.0,68.0,2019
Dawid Kownacki,/dawid-kownacki/profil/spieler/208167,22,CF,Poland,3500000,6750000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,out,2019,-3250000,26.0,1.86,right,GER-Bundesliga,Düsseldorf,Dawid Kownacki,POL,"MF,FW",21.0,1997.0,6.4,102.0,153.0,66.7,1688.0,368.0,63.0,82.0,76.8,24.0,36.0,66.7,11.0,19.0,57.9,0,0.4,0.7,-0.4,5.0,8.0,5.0,3.0,10.0,2019
Dawid Kownacki,/dawid-kownacki/profil/spieler/208167,22,CF,Poland,3500000,6750000,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,out,2019,-3250000,26.0,1.86,right,ITA-Serie A,Sampdoria,Dawid Kownacki,POL,FW,21.0,1997.0,1.9,65.0,83.0,78.3,709.0,135.0,51.0,62.0,82.3,9.0,13.0,69.2,1.0,1.0,100.0,1,0.6,0.3,0.4,7.0,1.0,3.0,0.0,4.0,2019
Manuel Locatelli,/manuel-locatelli/profil/spieler/265088,21,DM,Italy,30000000,14000000,AC Milan,/ac-mailand/startseite/verein/5,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,16000000,25.0,1.85,right,ITA-Serie A,Sassuolo,Manuel Locatelli,ITA,MF,20.0,1998.0,20.5,1047.0,1228.0,85.3,16804.0,4975.0,552.0,600.0,92.0,379.0,437.0,86.7,88.0,136.0,64.7,4,3.5,3.3,0.5,41.0,101.0,18.0,1.0,130.0,2019
Merih Demiral,/merih-demiral/profil/spieler/340879,21,CB,Turkey,20000000,8000000,Alanyaspor,/alanyaspor/startseite/verein/11282,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,12000000,25.0,1.9,right,ITA-Serie A,Sassuolo,Merih Demiral,TUR,DF,20.0,1998.0,14.0,619.0,714.0,86.7,11439.0,3925.0,193.0,213.0,90.6,385.0,416.0,92.5,33.0,67.0,49.3,0,0.2,0.4,-0.2,2.0,44.0,1.0,0.0,53.0,2019
Merih Demiral,/merih-demiral/profil/spieler/340879,21,CB,Turkey,20000000,19500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Juventus FC,/juventus-turin/startseite/verein/506,out,2019,500000,25.0,1.9,right,ITA-Serie A,Sassuolo,Merih Demiral,TUR,DF,20.0,1998.0,14.0,619.0,714.0,86.7,11439.0,3925.0,193.0,213.0,90.6,385.0,416.0,92.5,33.0,67.0,49.3,0,0.2,0.4,-0.2,2.0,44.0,1.0,0.0,53.0,2019
Francesco Caputo,/francesco-caputo/profil/spieler/84765,31,CF,Italy,1500000,7750000,Empoli FC ,/fc-empoli/startseite/verein/749,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,-6250000,35.0,1.81,right,ITA-Serie A,Empoli,Francesco Caputo,ITA,FW,30.0,1987.0,38.0,666.0,883.0,75.4,8520.0,1205.0,418.0,518.0,80.7,154.0,197.0,78.2,31.0,41.0,75.6,3,5.2,3.9,-2.2,44.0,23.0,23.0,1.0,51.0,2019
Pedro Obiang,/pedro-obiang/profil/spieler/101213,27,CM,Equatorial Guinea,800000,7500000,West Ham United,/west-ham-united/startseite/verein/379,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,-6700000,31.0,1.86,right,ENG-Premier League,West Ham,Pedro Obiang,EQG,MF,26.0,1992.0,12.5,432.0,546.0,79.1,7320.0,2301.0,230.0,266.0,86.5,116.0,152.0,76.3,63.0,87.0,72.4,1,1.0,0.7,0.0,6.0,52.0,7.0,1.0,65.0,2019
Rogério,/rogerio/profil/spieler/401527,21,LB,Brazil,5500000,6950000,Juventus FC,/juventus-turin/startseite/verein/506,US Sassuolo,/us-sassuolo/startseite/verein/6574,in,2019,-1450000,25.0,1.78,left,ITA-Serie A,Sassuolo,Rogério,BRA,"DF,MF",20.0,1998.0,29.7,1369.0,1743.0,78.5,21885.0,7593.0,728.0,800.0,91.0,503.0,623.0,80.7,104.0,208.0,50.0,2,2.3,1.5,-0.3,19.0,75.0,18.0,13.0,102.0,2019
Matteo Politano,/matteo-politano/profil/spieler/165895,25,RW,Italy,15000000,21100000,US Sassuolo,/us-sassuolo/startseite/verein/6574,Inter Milan,/inter-mailand/startseite/verein/46,out,2019,-6100000,29.0,1.71,left,ITA-Serie A,Inter,Matteo Politano,ITA,FW,24.0,1993.0,28.3,1067.0,1488.0,71.7,17315.0,4695.0,545.0,648.0,84.1,373.0,516.0,72.3,100.0,209.0,47.8,6,5.6,7.0,0.4,64.0,70.0,65.0,20.0,150.0,2019
Kevin-Prince Boateng,/kevin-prince-boateng/profil/spieler/16922,32,AM,Ghana,700000,1500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2019,-800000,36.0,1.86,right,ESP-La Liga,Barcelona,Kevin-Prince Boateng,GHA,FW,31.0,1987.0,2.7,46.0,61.0,75.4,563.0,63.0,32.0,39.0,82.1,8.0,11.0,72.7,2.0,3.0,66.7,0,0.1,0.1,-0.1,2.0,1.0,0.0,0.0,2.0,2019
Kevin-Prince Boateng,/kevin-prince-boateng/profil/spieler/16922,32,AM,Ghana,700000,1500000,US Sassuolo,/us-sassuolo/startseite/verein/6574,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2019,-800000,36.0,1.86,right,ITA-Serie A,Sassuolo,Kevin-Prince Boateng,GHA,FW,31.0,1987.0,10.4,249.0,315.0,79.0,3728.0,480.0,146.0,172.0,84.9,75.0,90.0,83.3,15.0,23.0,65.2,1,0.8,0.7,0.2,16.0,16.0,5.0,0.0,24.0,2019
